@relation toclassify

@attribute classPol {0,4}
@attribute text String

@data
0,'  Big Time Rush will return soon or they are already separated   BigTimeReunion'
0,'  are you okay '
0,'  ahem wasn\'t my size either It is sad though that all the shops I knew and loved growing up are all disappearing '
0,' Well that explains why QSSTV 9 can\'t TX it seems to be putting the SSTV and PTT audio on the wrong channels  Time to patch it'
0,'  Fletch '
0,'  I didn\'t '
0,'  It was &  Her dance last week was amazing so I doubt she\'ll be eliminated'
0,' um mum where are you I want my dinner '
0,'  that\'s honestly fair to say; I really don\'t mean to isolate myself though and that\'s what gets to me '
0,' Day 1 lesson has yet to be learned > '
0,' No Video Today   via '
0,'  vallard I wish we could go together '
0,' Nah the DJ that made the trap trap in the Bando afrobeats remix doesn\'t get enough credit '
0,' asked the lil skater boys at work if they knew some older skater boy yee he\'s hella good r u gonna date him They think I\'m a skate ho '
0,'  love u '
0,'  Is Hell   Nilisa oh no '
0,' i feel so alone why isn\'t me picking up  '
0,'  I really hope this is not the last show '
0,'   what'
0,'  still experiencing connection issues in austria '
0,'  i need to change mine  have Prazoh'
0,' I\'ve my exam tomorrow '
0,' finally '
0,'  but I love you '
0,' I am retiring from youtube and streaming sorry guys but my isp is making it hard ob me to keep doing it  if thing work out i might return'
0,' I\'m missing way to many people from my life '
0,' her smile  '
0,'  Same same it\'s going to be a lonely summer with out my computer and Internet friends '
0,'  I\'m so sad when are we gunna meet again '
0,'  Cookie wow way to make shinee feel welcome =/ I would have gone if they went to LA too man '
0,'  disappointed Ana '
0,' I just can\'t anymore '
0,' Many many of these survivors are on the Streets and Homeless  sadly '
0,'  yeah it ripped off '
0,'   i have no more room to add friends  '
0,' When your fall registration is next week and you haven\'t paid tuition '
0,'  I\'m sorry  Can you reschedule something with your sister so you can celebrate on another day'
0,' missing them  '
0,' i miss actual black people albany sucks they\'re all uncle sams '
0,'   Penny you know when a show does this they do it to get more people watching '
0,' Big big beat was so good too  real convertible music'
0,'  Twitch is blocked on my work computer  Hope you had a great time at PAX'
0,'  sleep and biblethump At least that\'s what I\'ll be doing '
0,'  PRIVATE  fuck'
0,' Fuck  '
0,' All my depressing quotes are gone '
0,' goodbye playlist '
0,' i know  '
0,'   goodie cus ny memory is so shit '
0,' When mum doesn\'t reply to me  I need youu ? '
0,'  Big Time Rush will return soon or they are already separated   BigTimeReunion'
0,'     PLEASE COME TO BRAZIL '
0,'    very true'
0,' Damn  '
0,' Would anyone like to see McFly with me Considering no-one I know is free/has the money '
0,'  aww ma candy love '
0,'  I was so ready for a mcfly tour '
0,' ok 60xp to 45 for melee creeps when will farming become a trend again '
0,'    I was  XD'
0,'  yikes '
0,' I love Richard but why did he have to cheat '
0,'  I can\'t connect to Xbox live for some reason even though I can see my friends online and I\'m connected to the Internet '
0,'       Emma Swan died ages ago '
0,'  tho ups sorry '
0,' I hate myself '
0,'   final show  '
0,' I need Madison Beer to check my DMs '
0,' Han Solo dying gets me every time '
0,' I wish everything was okay '
0,' lol so much course work 2 do '
0,' In hospital yaya  listening to the tide      not happy boys make me feel better'
0,'  vamps help not me '
0,' In all the time that I\'ve known you I\'m very upset that we never just got drunk and sang out hearts out to dgd wtf  '
0,'  great It\'s the Arnold MD location You were going to look into before but I never heard anything again '
0,'  Aww paige Love you too Yeah  Well I need time off from here But I\'m sure I will feel better in a couple of days'
0,' you\'re so sexy ugh  '
0,'  Oh okay now i feel like nothing '
0,' i really hate this feeling but im so tired lol '
0,'  feel better omg  ??'
0,'  So simple yet effective I have just the spot for that allocated for a sculpture I\'d commissioned that never happened '
0,' How am I supposed to work out revise eat shower all in one night & it\'s already 9 20pm Could cry '
0,'  yeah she looks like a boat girl but i cant find her name '
0,' I made an Avatar joke yesterday but my boyfriend didn\'t laugh because he doesn\'t watch it '
0,' when windows is so tired of your shit neglecting a windows 10 update that it updates it automatically during a league update SMH '
0,' Got7 tickets go on sale in 5 days and I still don\'t have enough money fuck '
0,' Invitenme a cine '
0,' So stressed about money its unreal '
0,'  I had 83 followers Now have 81 '
0,'  Big Time Rush will return soon or they are already separated   BigTimeReunion'
0,'   TWITCH GASSED THE JEW  '
0,' \"I will find you \"It\'s a family thing lolThis scene broke my heart  love ya girls xx@LanaParrilla '
0,' Reaally missing our Gads group  nothing compares ? ? ? ??'
0,'  i love u so much i miss u too '
0,' work  i have very little patience today'
0,' Awe Scene cancelled girl got sick So no sex for me '
0,' Welp no more telegram for me '
0,'  weston13    THEY HAVE PUT IT RIGHT ON THE DAYS WHEN WE NEED TO FLY TO SWEDEN I HATE MY LIFE '
0,'  Quite possibly '
0,' It\'s so sad and scary to think everyone will be off to uni or wherever doing they\'re own thing '
0,'  i knew you would be supportive of me and my tweets no matter what '
0,' I\'m really craving sushi '
0,' Are you guys going to return to EU this year   *sad face* mondayblues wemissyou'
0,' Eugh  '
0,'  Amazing show last night My mum watched you 20yrsago The last ferry back meant she missed her opportunity for an autograph again '
0,' remember when wonho said he lost weight and his jeans wouldn\'t fit that well anymore      '
0,' Oberyn Martell Daughters are so poor on the TV show Sloppy acting and storyline They\'re badass in the books though  GameofThrones'
0,' Had my potentially last Dublin date with  today '
0,' Recovering from the walk of shame to hear of the death of you daughter  GoTAtlantic'
0,'  omg i\'m kinda obsessed with your cock sorry '
0,'  this makes me cry '
0,' i just threw up again omfg all over the side of my mommys car  this sucks so much'
0,' I want to go to the keys alreadyy '
0,'   Rad 86  Unfortunately I am ignorant about Bosnia  I am mixed race myself actually'
0,' Sorry not into bieber  '
0,'  Skrillexx  yeah'
0,'  i never saw it '
0,'  KaylieeAlyssa  doesn\'t seem real suicide is some scary shit'
0,'  don\'t be mean they probably felt sick '
0,'  Finish the map i want the new cache '
0,'  they\'re so good too '
0,' I\'ve spent more time this evening waiting for the little happy face on my modem to appear than actually using the internet  '
0,' Just leveled up my New Monarchy 3 times in a row All 3 times I got the gloves with the EXACT same rolls Executor Hideo hates me '
0,' Guys I\'m so in love with Jade Chynoweth '
0,' I never got selfies w/   GMVA  Kadavr  Elsker   EVEFanfest'
0,'  >  SOME FRIENDS I HAVE'
0,'  Lmao Trust Me I Don\'t Need Anymore '
0,' Same  '
0,'  i want a hug from u '
0,'  you said the wind goddess does as she pleases  still love u tho'
0,'  here in CHILE never snowing frequently  A'
0,'  ill miss u on my tl  i hope things get better lov'
0,' all i want are some ultra fine sharpies '
0,'   woo tour Hope it goes well your not coming to nottingham  sad times x'
0,' My whole body hurts '
0,'  reviews aw  Ive got to get to work anyway Enjoy your reading Good night Annie '
0,'  no pls don\'t leave me '
0,'  xo I\'m just now starting  SOS'
0,'   skype goes really choppy for me an lags my pc out so much '
0,' While I was partying my job had a bunch of mock dinners and now I\'m scared I\'m going to be real bad today '
0,'  to moj fav ship '
0,' i hate the fact i can never see joy division live  only new order… '
0,'  it keeps saying content doesn\'t seem to be working '
0,'   I wish I was Holly '
0,' What violin book should I get '
0,' Ran into some cancelled flights to Budapest I’ll be getting there later than expected and unfortunately won’t make the Go meet up '
0,'  miss u roomie '
0,'  yo Byron my whole evening is ruined now  fuck no the WHOLE WEEK  stream with ZilianOP instead PogChamp'
0,' fuck its not working '
0,'    Lost them when I went to LA '
0,'   precisely and ss7 over IP SIGTRAN is NOT paving over things '
0,' I will admit lately I have been mean and have been a bad friend and honestly I feel so bad for being like that  I\'m sorry'
0,' throat inflamation  and im hungry~ but gotta sleep? HAHAHAHAHAHAHA'
0,'   I know I was like what noo they look absolutely beautiful '
0,'  They are underpopulated in the first place '
0,' I wish I could go so bad  '
0,'  please follow me mom  te amo mucho lauren'
0,'  saame '
0,'   tbh quoting the tweet w what you said is counterproductive too '
0,' I miss my favorite Frog '
0,'   but what if YES steph'
0,'  better question is what do I do for a week without dad feelsbadman '
0,'  £200 Omfg '
0,'  ameliaww damn Clashes are so peak Cage the elephant as well I have waited to see them for pure time '
0,'  awee  thinking of them'
0,'  \'New Internetbox \' '
0,'  Metro Sorry to hear that Cam  I really enjoy your work'
0,'  netflix u fucking mug get it on xbox  we coulda played together i literally got a copy of it today'
0,'  Criminal can\'t blame you I could listen to Anderson Cooper talk about his sex life for hours mm He\'s too shy unfortunately '
0,' Though  is my favorite nominee i also like  i thought he is different among D other nominee like  '
0,' Having my mam snapchat me just makes me miss her even more '
0,'   That\'s no fun'
0,' lrt thats so sad fuck '
0,'  for some reason the server doesnt want me to join '
0,' LAST INTERNET NEWS '
0,' Great 2 host  IndustryDay here at  2day But I\'m only one not wearing PVPurple  Wazzup '
0,' Happy birthday  ?? I love you '
0,'   Just do nothing all day Frank Revel in the time off and let your body rest even if you can\'t sleep '
0,'  if you\'ve sent out samples i haven\'t received the one i ordered for mr burberry '
0,' This is so annoying  like I don\'t pay 2 phone bills already '
0,'   bad bad feeling it\'s his MCL and he\'s done for the playoffs '
0,'   nope too poor '
0,'  Jesus Caspar i am not clicking that '
0,'   you\'ll always matter so much to me'
0,'  No m\'ho crec M\'has fet mal '
0,'  Oh no what a mess  We\'re so sorry about that It\'s certainly not how we would want our shopping 1/3'
0,' I wanna see my bff  '
0,'   guys stop mentioning him he\'s old his heart probably can\'t handle all of this Poor guy  shame tog'
0,'   It\'s just a phase 3 unfortunately '
0,' gabe left '
0,' Oh noo  '
0,' if costa vida could stop playing ben howard that\'d be great '
0,'  bro you gotta stop opening links before seeing the whole thing pls don\'t get longer bans   '
0,' Wish I was good enough '
0,' I want to watch it too but I dont have time  '
0,' ITS BUFFERING SOO MUCHH '
0,'  I tell you Chris it was sad times got a pack of 5 raspberry doughnuts and there\'s no raspberry in them  '
0,'  yes there is but it wasn\'t used today  is it possible to a request a specific time'
